OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
2,12,ARUNACHAL PRADESH,10,DIBANG VALLEY,41,Anini,2,ARUNACHAL EAST,1202,Pre delimitation,5.31154655445,0.84673996543,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:41
2,12,ARUNACHAL PRADESH,9,UPPER SIANG *,34,Arunachal Pradesh Legislative Assembly,2,ARUNACHAL EAST,1202,Pre delimitation,3.77475400549,0.52114890498,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:34
1,12,ARUNACHAL PRADESH,7,WEST SIANG,33,Mechuka,1,ARUNACHAL WEST,1201,Pre delimitation,2.12926101428,0.24809327151,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:33
1,12,ARUNACHAL PRADESH,7,WEST SIANG,32,Rumgong,1,ARUNACHAL WEST,1201,Pre delimitation,1.91060158158,0.15369559763,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:32
2,12,ARUNACHAL PRADESH,9,UPPER SIANG *,40,Mariyang-geku,2,ARUNACHAL EAST,1202,Pre delimitation,1.60235921682,0.10584601184,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:40
2,12,ARUNACHAL PRADESH,15,LOWER DIBANG VALLEY,42,Dambuk,2,ARUNACHAL EAST,1202,Pre delimitation,2.90624510374,0.21321694625,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:42
2,12,ARUNACHAL PRADESH,15,LOWER DIBANG VALLEY,43,Roing,2,ARUNACHAL EAST,1202,Pre delimitation,2.06803831808,0.14403096203,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:43
1,12,ARUNACHAL PRADESH,6,UPPER SUBANSIRI,22,Nacho,1,ARUNACHAL WEST,1201,Pre delimitation,2.54728015848,0.27945542232,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:22
2,12,ARUNACHAL PRADESH,16,ANJAW,45,Hayuliang,2,ARUNACHAL EAST,1202,Pre delimitation,3.90886617957,0.59781916114,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:45
2,12,ARUNACHAL PRADESH,8,EAST SIANG,35,Pangin,2,ARUNACHAL EAST,1202,Pre delimitation,1.8712122365,0.12051508637,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:35
2,12,ARUNACHAL PRADESH,11,LOHIT,44,Tezu,2,ARUNACHAL EAST,1202,Pre delimitation,2.55907531645,0.16421854331,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:44
1,12,ARUNACHAL PRADESH,6,UPPER SUBANSIRI,23,Taliha,1,ARUNACHAL WEST,1201,Pre delimitation,1.74513683434,0.13284103014,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:23
1,12,ARUNACHAL PRADESH,7,WEST SIANG,27,Liromoba,1,ARUNACHAL WEST,1201,Pre delimitation,1.26931243364,0.08474434145,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:27
2,12,ARUNACHAL PRADESH,8,EAST SIANG,39,Mebo,2,ARUNACHAL EAST,1202,Pre delimitation,1.36520708533,0.0623949185,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:39
1,12,ARUNACHAL PRADESH,14,KURUNG KUMEY,21,Koloriang,1,ARUNACHAL WEST,1201,Pre delimitation,2.68430329769,0.33391099981,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:21
1,12,ARUNACHAL PRADESH,7,WEST SIANG,30,Along West,1,ARUNACHAL WEST,1201,Pre delimitation,0.52380246196,0.0113724051,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:30
1,12,ARUNACHAL PRADESH,14,KURUNG KUMEY,20,Tali,1,ARUNACHAL WEST,1201,Pre delimitation,1.79564119226,0.11518297322,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:20
2,12,ARUNACHAL PRADESH,8,EAST SIANG,38,Pasighat East,2,ARUNACHAL EAST,1202,Pre delimitation,1.04213166573,0.0459443829,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:38
1,12,ARUNACHAL PRADESH,7,WEST SIANG,31,Along East,1,ARUNACHAL WEST,1201,Pre delimitation,0.68530526992,0.02612971932,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:31
1,12,ARUNACHAL PRADESH,6,UPPER SUBANSIRI,24,Daporijo,1,ARUNACHAL WEST,1201,Pre delimitation,1.5077388044,0.05321150062,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:24
1,12,ARUNACHAL PRADESH,6,UPPER SUBANSIRI,26,Daporijo,1,ARUNACHAL WEST,1201,Pre delimitation,1.51497491343,0.09240765716,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:26
1,12,ARUNACHAL PRADESH,7,WEST SIANG,29,Basar,1,ARUNACHAL WEST,1201,Pre delimitation,1.50257002654,0.08929241514,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:29
2,12,ARUNACHAL PRADESH,8,EAST SIANG,37,Pasighat West,2,ARUNACHAL EAST,1202,Pre delimitation,1.18838568465,0.0728853605,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:37
2,12,ARUNACHAL PRADESH,8,EAST SIANG,36,Nari-koyu,2,ARUNACHAL EAST,1202,Pre delimitation,1.11508680802,0.04502647474,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:36
2,12,ARUNACHAL PRADESH,11,LOHIT,46,Chowkham,2,ARUNACHAL EAST,1202,Pre delimitation,1.95198401746,0.12462104727,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:46
2,12,ARUNACHAL PRADESH,11,LOHIT,47,Namsai,2,ARUNACHAL EAST,1202,Pre delimitation,1.15106007267,0.04506859658,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:47
1,12,ARUNACHAL PRADESH,14,KURUNG KUMEY,19,Nyapin,1,ARUNACHAL WEST,1201,Pre delimitation,1.46929691082,0.07713126935,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:19
1,12,ARUNACHAL PRADESH,5,LOWER SUBANSIRI,25,Raga,1,ARUNACHAL WEST,1201,Pre delimitation,1.94813589652,0.10565666524,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:25
1,12,ARUNACHAL PRADESH,14,KURUNG KUMEY,18,Palin,1,ARUNACHAL WEST,1201,Pre delimitation,1.34477425856,0.09577263527,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:18
1,12,ARUNACHAL PRADESH,7,WEST SIANG,28,Likabali,1,ARUNACHAL WEST,1201,Pre delimitation,1.93670121693,0.11673983789,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:28
2,12,ARUNACHAL PRADESH,12,CHANGLANG,49,Bordumsa - Diyun,2,ARUNACHAL EAST,1202,Pre delimitation,2.44252453123,0.10052920691,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:49
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,8,Bameng,1,ARUNACHAL WEST,1201,Pre delimitation,2.15171681208,0.19848431458,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:8
2,12,ARUNACHAL PRADESH,12,CHANGLANG,50,Miao,2,ARUNACHAL EAST,1202,Pre delimitation,3.18946718656,0.19020016855,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:50
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,9,Chayangtajo,1,ARUNACHAL WEST,1201,Pre delimitation,2.2351660639,0.09281814023,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:9
2,12,ARUNACHAL PRADESH,11,LOHIT,48,Lekang,2,ARUNACHAL EAST,1202,Pre delimitation,0.74348257183,0.02358604992,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:48
1,12,ARUNACHAL PRADESH,1,TAWANG,3,Mukto,1,ARUNACHAL WEST,1201,Pre delimitation,2.01661563839,0.10294734409,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:3
1,12,ARUNACHAL PRADESH,5,LOWER SUBANSIRI,16,Yachuli,1,ARUNACHAL WEST,1201,Pre delimitation,1.76997622204,0.09335861138,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:16
1,12,ARUNACHAL PRADESH,1,TAWANG,1,Lumla,1,ARUNACHAL WEST,1201,Pre delimitation,1.39299818035,0.06026423703,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:1
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,4,Dirang,1,ARUNACHAL WEST,1201,Pre delimitation,1.7887429427,0.12463220825,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:4
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,7,Bomdila,1,ARUNACHAL WEST,1201,Pre delimitation,2.05607818872,0.11962984646,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:7
1,12,ARUNACHAL PRADESH,1,TAWANG,2,Tawang,1,ARUNACHAL WEST,1201,Pre delimitation,1.16816309451,0.05241979929,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:2
1,12,ARUNACHAL PRADESH,5,LOWER SUBANSIRI,17,Ziro Hapoli,1,ARUNACHAL WEST,1201,Pre delimitation,0.71154842174,0.02838596677,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:17
2,12,ARUNACHAL PRADESH,12,CHANGLANG,51,Nampong,2,ARUNACHAL EAST,1202,Pre delimitation,1.77971364379,0.09077565303,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:51
1,12,ARUNACHAL PRADESH,4,PAPUM PARE *,15,Sagalee,1,ARUNACHAL WEST,1201,Pre delimitation,2.68264742403,0.17696752711,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:15
1,12,ARUNACHAL PRADESH,4,PAPUM PARE *,14,Doimukh,1,ARUNACHAL WEST,1201,Pre delimitation,3.33404264204,0.1399659997,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:14
2,12,ARUNACHAL PRADESH,12,CHANGLANG,53,Changlang North,2,ARUNACHAL EAST,1202,Pre delimitation,1.09123199489,0.0361148673,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:53
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,10,Seppa East,1,ARUNACHAL WEST,1201,Pre delimitation,1.92514000202,0.04338739921,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:10
2,12,ARUNACHAL PRADESH,12,CHANGLANG,52,Changlang South,2,ARUNACHAL EAST,1202,Pre delimitation,1.51521586667,0.0410473132,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:52
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,11,Seppa West,1,ARUNACHAL WEST,1201,Pre delimitation,1.83170980396,0.05881414396,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:11
2,12,ARUNACHAL PRADESH,13,TIRAP,54,Namsang,2,ARUNACHAL EAST,1202,Pre delimitation,0.95744101383,0.03457512006,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:54
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,6,Thrizino-buragaon,1,ARUNACHAL WEST,1201,Pre delimitation,1.84504426594,0.08911703024,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:6
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,12,Pakke Kessang,1,ARUNACHAL WEST,1201,Pre delimitation,2.97977780032,0.16217132538,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:12
2,12,ARUNACHAL PRADESH,13,TIRAP,55,Khonsa East,2,ARUNACHAL EAST,1202,Pre delimitation,0.77087280359,0.02169857945,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:55
2,12,ARUNACHAL PRADESH,13,TIRAP,58,Kanubari,2,ARUNACHAL EAST,1202,Pre delimitation,0.74343707975,0.02569779258,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:58
2,12,ARUNACHAL PRADESH,13,TIRAP,57,Borduria Bogapani,2,ARUNACHAL EAST,1202,Pre delimitation,0.58862146637,0.01652879045,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:57
1,12,ARUNACHAL PRADESH,4,PAPUM PARE *,13,Itanagar,1,ARUNACHAL WEST,1201,Pre delimitation,0.70517014873,0.02733821227,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:13
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,5,Kalaktang,1,ARUNACHAL WEST,1201,Pre delimitation,1.64970967939,0.13914045651,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:5
2,12,ARUNACHAL PRADESH,13,TIRAP,56,Khonsa West,2,ARUNACHAL EAST,1202,Pre delimitation,0.68226351562,0.02386684697,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:56
2,12,ARUNACHAL PRADESH,13,TIRAP,59,Longding Pumao,2,ARUNACHAL EAST,1202,Pre delimitation,0.79095304489,0.03254940684,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:59
2,12,ARUNACHAL PRADESH,13,TIRAP,60,Pongchau Wakka,2,ARUNACHAL EAST,1202,Pre delimitation,0.89428617589,0.02891893013,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:60
